category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
2553	GO:0019652	1.00000000001937	0.931656619599337	0	1	lactate fermentation to propionate and acetate	BP
1904	GO:0015042	1.00000000001946	0.991779520609203	0	1	trypanothione-disulfide reductase activity	MF
2885	GO:0043093	1.00000000001946	0.991779520609203	0	1	FtsZ-dependent cytokinesis	BP
1208	GO:0006546	1.0000000000197	0.653544143795198	0	8	glycine catabolic process	BP
383	GO:0004145	1.00000000001975	0.982329857334594	0	1	diamine N-acetyltransferase activity	MF
3054	GO:0047066	1.00000000001976	0.996341969426073	0	1	phospholipid-hydroperoxide glutathione peroxidase activity	MF
960	GO:0005761	1.00000000001976	0.992893533959966	0	1	mitochondrial ribosome	CC
1765	GO:0009165	1.00000000001978	0.744251020191547	0	8	nucleotide biosynthetic process	BP
812	GO:0004828	1.00000000001984	0.783703980552016	0	6	serine-tRNA ligase activity	MF
1157	GO:0006434	1.00000000001984	0.783703980552016	0	6	seryl-tRNA aminoacylation	BP
1531	GO:0008576	1.00000000001987	0.92696000890112	0	1	NA	NA
2301	GO:0017025	1.00000000002004	0.951868988406408	0	1	TBP-class protein binding	MF
1024	GO:0006007	1.00000000002009	0.934435984757673	0	1	glucose catabolic process	BP
1704	GO:0008990	1.0000000000201	0.956040742718403	0	1	rRNA (guanine-N2-)-methyltransferase activity	MF
318	GO:0004040	1.00000000002021	0.642148315910704	0	8	amidase activity	MF
1462	GO:0008386	1.00000000002032	0.924942529717018	0	1	cholesterol monooxygenase (side-chain-cleaving) activity	MF
71	GO:0000302	1.00000000002036	0.626467783726656	0	8	response to reactive oxygen species	BP
1612	GO:0008785	1.00000000002036	0.626467783726656	0	8	alkyl hydroperoxide reductase activity	MF
2187	GO:0016712	1.00000000002036	0.961476810319476	0	1	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	MF
2164	GO:0016631	1.00000000002037	0.898370064834226	0	2	enoyl-[acyl-carrier-protein] reductase activity	MF
1942	GO:0015369	1.00000000002049	0.814031583071908	0	7	calcium:proton antiporter activity	MF
2134	GO:0016481	1.00000000002062	0.934310689152057	0	1	NA	NA
2143	GO:0016564	1.00000000002062	0.934310689152057	0	1	NA	NA
1512	GO:0008532	1.00000000002063	0.966084674826912	0	1	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity	MF
2566	GO:0019762	1.00000000002063	0.966084674826912	0	1	glucosinolate catabolic process	BP
3281	GO:0080028	1.00000000002063	0.966084674826912	0	1	nitrile biosynthetic process	BP
1019	GO:0006000	1.00000000002065	0.717171552249381	0	8	fructose metabolic process	BP
203	GO:0003873	1.00000000002069	0.677315274339471	0	9	6-phosphofructo-2-kinase activity	MF
1963	GO:0015643	1.00000000002071	0.925523192678958	0	1	toxic substance binding	MF
2584	GO:0019899	1.00000000002071	0.925523192678958	0	1	enzyme binding	MF
3211	GO:0051595	1.00000000002071	0.925523192678958	0	1	response to methylglyoxal	BP
1887	GO:0010277	1.00000000002081	0.747518717497752	0	7	chlorophyllide a oxygenase [overall] activity	MF
1644	GO:0008846	1.00000000002088	0.933939031103552	0	1	NA	NA
171	GO:0003830	1.00000000002093	0.969168897011006	0	1	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	MF
1206	GO:0006544	1.00000000002095	0.867517767871425	0	3	glycine metabolic process	BP
1213	GO:0006561	1.00000000002134	0.696300952023139	0	9	proline biosynthetic process	BP
481	GO:0004347	1.00000000002152	0.94105502230534	0	1	glucose-6-phosphate isomerase activity	MF
1924	GO:0015113	1.00000000002154	0.743726223184469	0	7	nitrite transmembrane transporter activity	MF
1976	GO:0015707	1.00000000002154	0.743726223184469	0	7	nitrite transport	BP
2544	GO:0019544	1.00000000002154	0.95727452628484	0	3	arginine catabolic process to glutamate	BP
2545	GO:0019545	1.00000000002154	0.95727452628484	0	3	arginine catabolic process to succinate	BP
2571	GO:0019807	1.00000000002154	0.95727452628484	0	3	aspartoacylase activity	MF
667	GO:0004640	1.00000000002158	0.951459987984449	0	1	phosphoribosylanthranilate isomerase activity	MF
93	GO:0000808	1.00000000002162	0.834887516148711	0	3	origin recognition complex	CC
100	GO:0000922	1.00000000002163	0.755362879421372	0	7	spindle pole	CC
1200	GO:0006534	1.00000000002163	0.713258051499887	0	7	cysteine metabolic process	BP
2966	GO:0045892	1.00000000002167	0.770053524333672	0	8	negative regulation of transcription, DNA-templated	BP
2857	GO:0042651	1.00000000002174	0.938981638637196	0	7	thylakoid membrane	CC
1544	GO:0008645	1.00000000002176	0.820711366238444	0	5	hexose transport	BP
1928	GO:0015153	1.00000000002176	0.820711366238444	0	5	rhamnose transmembrane transporter activity	MF
1892	GO:0010461	1.00000000002183	0.982292605096765	0	1	light-activated ion channel activity	MF
1008	GO:0005971	1.00000000002187	0.858861035910346	0	3	ribonucleoside-diphosphate reductase complex	CC
2321	GO:0017109	1.00000000002208	0.934880003175132	0	1	glutamate-cysteine ligase complex	CC
874	GO:0005234	1.0000000000221	0.951914532921099	0	1	extracellular-glutamate-gated ion channel activity	MF
2935	GO:0045116	1.00000000002211	0.946863636609532	0	1	protein neddylation	BP
1726	GO:0009035	1.00000000002215	0.948611717422604	0	2	Type I site-specific deoxyribonuclease activity	MF
423	GO:0004219	1.00000000002217	0.937680440560319	0	1	NA	NA
1556	GO:0008670	1.00000000002218	0.984470546016342	0	1	2,4-dienoyl-CoA reductase (NADPH) activity	MF
1350	GO:0007218	1.00000000002223	0.838658326700213	0	3	neuropeptide signaling pathway	BP
2998	GO:0046428	1.00000000002226	0.807003693164307	0	6	1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	MF
254	GO:0003951	1.00000000002238	0.98537041995857	0	1	NAD+ kinase activity	MF
1254	GO:0006741	1.00000000002238	0.98537041995857	0	1	NADP biosynthetic process	BP
2556	GO:0019674	1.00000000002238	0.98537041995857	0	1	NAD metabolic process	BP
2676	GO:0030791	1.00000000002239	0.94772755200716	0	1	arsenite methyltransferase activity	MF
1708	GO:0008999	1.00000000002248	0.988235510883865	0	1	ribosomal-protein-alanine N-acetyltransferase activity	MF
1800	GO:0009323	1.00000000002248	0.988235510883865	0	1	ribosomal-protein-alanine N-acetyltransferase complex	CC
1786	GO:0009264	1.00000000002254	0.974406591015974	0	1	deoxyribonucleotide catabolic process	BP
2190	GO:0016719	1.00000000002257	0.686767074797535	0	6	carotene 7,8-desaturase activity	MF
2882	GO:0043066	1.00000000002267	0.963976055060056	0	1	negative regulation of apoptotic process	BP
1029	GO:0006015	1.00000000002277	0.855551880457166	0	3	5-phosphoribose 1-diphosphate biosynthetic process	BP
2759	GO:0033863	1.00000000002277	0.855551880457166	0	3	ribose 1,5-bisphosphate phosphokinase activity	MF
803	GO:0004819	1.00000000002277	0.706754000124632	0	5	glutamine-tRNA ligase activity	MF
571	GO:0004482	1.00000000002278	0.97573197807457	0	1	mRNA (guanine-N7-)-methyltransferase activity	MF
2009	GO:0015940	1.0000000000229	0.826923263121499	0	7	pantothenate biosynthetic process	BP
1483	GO:0008447	1.00000000002291	0.933423516758304	0	1	L-ascorbate oxidase activity	MF
118	GO:0001665	1.00000000002295	0.955476685693385	0	1	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	MF
2535	GO:0019464	1.00000000002301	0.985980273852999	0	1	glycine decarboxylation via glycine cleavage system	BP
2109	GO:0016422	1.00000000002303	0.951414644533219	0	1	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	MF
1929	GO:0015169	1.00000000002321	0.838820971345321	0	3	glycerol-3-phosphate transmembrane transporter activity	MF
1986	GO:0015794	1.00000000002321	0.838820971345321	0	3	glycerol-3-phosphate transport	BP
1404	GO:0008180	1.00000000002323	0.977709017923348	0	1	COP9 signalosome	CC
3153	GO:0050531	1.00000000002329	0.980051423474088	0	1	mannosyl-3-phosphoglycerate phosphatase activity	MF
3206	GO:0051479	1.00000000002329	0.980051423474088	0	1	mannosylglycerate biosynthetic process	BP
2290	GO:0016998	1.0000000000233	0.720246624909625	0	6	cell wall macromolecule catabolic process	BP
2690	GO:0031032	1.00000000002331	0.923672172823242	0	3	actomyosin structure organization	BP
487	GO:0004354	1.00000000002353	0.963399521942726	0	1	glutamate dehydrogenase (NADP+) activity	MF
983	GO:0005850	1.00000000002353	0.963399521942726	0	1	eukaryotic translation initiation factor 2 complex	CC
2115	GO:0016429	1.00000000002356	0.988346372687956	0	1	tRNA (adenine-N1-)-methyltransferase activity	MF
1819	GO:0009377	1.00000000002359	0.938396117255314	0	1	NA	NA
2576	GO:0019856	1.00000000002371	0.767947212632249	0	7	pyrimidine nucleobase biosynthetic process	BP
325	GO:0004049	1.00000000002372	0.735872802607208	0	7	anthranilate synthase activity	MF
2688	GO:0031011	1.00000000002397	0.929698516332795	0	1	Ino80 complex	CC
406	GO:0004178	1.00000000002412	0.939460385470156	0	1	NA	NA
1006	GO:0005965	1.00000000002416	0.966752819729299	0	1	protein farnesyltransferase complex	CC
2355	GO:0018343	1.00000000002416	0.966752819729299	0	1	protein farnesylation	BP
2807	GO:0042127	1.00000000002416	0.966752819729299	0	1	regulation of cell proliferation	BP
3046	GO:0046952	1.00000000002416	0.898334014912183	0	2	ketone body catabolic process	BP
167	GO:0003809	1.00000000002422	0.98398824239218	0	1	NA	NA
3056	GO:0047115	1.00000000002422	0.88702505037859	0	3	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity	MF
420	GO:0004213	1.00000000002424	0.957174874420479	0	1	NA	NA
3166	GO:0050790	1.00000000002424	0.957174874420479	0	1	regulation of catalytic activity	BP
1492	GO:0008464	1.00000000002425	0.984808444734678	0	1	NA	NA
1921	GO:0015105	1.00000000002426	0.83094862290103	0	6	arsenite transmembrane transporter activity	MF
817	GO:0004834	1.00000000002432	0.925758672321032	0	1	tryptophan synthase activity	MF
853	GO:0005055	1.00000000002436	0.950422350680332	0	1	laminin receptor activity	MF
2674	GO:0030731	1.00000000002443	0.98910147779647	0	1	guanidinoacetate N-methyltransferase activity	MF
545	GO:0004431	1.00000000002453	0.697667246771564	0	8	NA	NA
1625	GO:0008812	1.00000000002454	0.624313263874188	0	8	choline dehydrogenase activity	MF
1499	GO:0008480	1.00000000002508	0.853533153300028	0	2	sarcosine dehydrogenase activity	MF
2732	GO:0032300	1.00000000002518	0.96205353555131	0	1	mismatch repair complex	CC
2787	GO:0035267	1.00000000002531	0.963591739127798	0	1	NuA4 histone acetyltransferase complex	CC
2921	GO:0043967	1.00000000002531	0.963591739127798	0	1	histone H4 acetylation	BP
2922	GO:0043968	1.00000000002531	0.963591739127798	0	1	histone H2A acetylation	BP
3283	GO:0097056	1.00000000002537	0.952005681298571	0	1	selenocysteinyl-tRNA(Sec) biosynthetic process	BP
1946	GO:0015385	1.00000000002538	0.583217349624882	0	8	sodium:proton antiporter activity	MF
3249	GO:0070461	1.00000000002538	0.995365497248637	0	1	SAGA-type complex	CC
1739	GO:0009063	1.0000000000254	0.882633886766965	0	5	cellular amino acid catabolic process	BP
3027	GO:0046839	1.00000000002561	0.954448432475094	0	1	phospholipid dephosphorylation	BP
2306	GO:0017056	1.00000000002568	0.914621155181438	0	1	structural constituent of nuclear pore	MF
3258	GO:0070985	1.00000000002569	0.84126500450606	0	6	TFIIK complex	CC
3089	GO:0047749	1.0000000000257	0.945587450735933	0	1	cholestanetriol 26-monooxygenase activity	MF
1349	GO:0007217	1.00000000002582	0.948163283611882	0	1	tachykinin receptor signaling pathway	BP
1354	GO:0007268	1.00000000002582	0.948163283611882	0	1	synaptic transmission	BP
2216	GO:0016774	1.00000000002585	0.896579795337593	0	3	phosphotransferase activity, carboxyl group as acceptor	MF
827	GO:0004846	1.00000000002587	0.977114907037281	0	1	urate oxidase activity	MF
898	GO:0005386	1.00000000002587	0.977114907037281	0	1	NA	NA
909	GO:0005496	1.00000000002587	0.977114907037281	0	1	steroid binding	MF
1062	GO:0006144	1.00000000002587	0.977114907037281	0	1	purine nucleobase metabolic process	BP
2530	GO:0019428	1.00000000002587	0.977114907037281	0	1	allantoin biosynthetic process	BP
2764	GO:0033971	1.00000000002587	0.977114907037281	0	1	hydroxyisourate hydrolase activity	MF
759	GO:0004756	1.00000000002588	0.920074536703531	0	1	selenide, water dikinase activity	MF
1725	GO:0009030	1.00000000002588	0.920074536703531	0	1	thiamine-phosphate kinase activity	MF
2068	GO:0016260	1.00000000002588	0.920074536703531	0	1	selenocysteine biosynthetic process	BP
678	GO:0004653	1.00000000002597	0.959605759938504	0	1	polypeptide N-acetylgalactosaminyltransferase activity	MF
3118	GO:0050051	1.00000000002618	0.957317150257668	0	1	leukotriene-B4 20-monooxygenase activity	MF
976	GO:0005834	1.00000000002622	0.923042881382731	0	3	heterotrimeric G-protein complex	CC
1191	GO:0006519	1.00000000002626	0.956559614086404	0	1	NA	NA
1017	GO:0005993	1.00000000002633	0.995668051873234	0	1	trehalose catabolic process	BP
1613	GO:0008788	1.00000000002633	0.995668051873234	0	1	alpha,alpha-phosphotrehalase activity	MF
1256	GO:0006747	1.00000000002633	0.939386001695738	0	1	FAD biosynthetic process	BP
2836	GO:0042393	1.00000000002641	0.858979010669024	0	7	histone binding	MF
2785	GO:0035097	1.00000000002642	0.942389677633508	0	1	histone methyltransferase complex	CC
2865	GO:0042800	1.00000000002642	0.942389677633508	0	1	histone methyltransferase activity (H3-K4 specific)	MF
2957	GO:0045449	1.00000000002648	0.654379722223655	0	9	NA	NA
1762	GO:0009159	1.00000000002667	0.948909604824374	0	1	deoxyribonucleoside monophosphate catabolic process	BP
1869	GO:0009851	1.00000000002667	0.948909604824374	0	1	auxin biosynthetic process	BP
3074	GO:0047434	1.00000000002667	0.948909604824374	0	1	indolepyruvate decarboxylase activity	MF
3125	GO:0050144	1.00000000002667	0.948909604824374	0	1	nucleoside deoxyribosyltransferase activity	MF
3254	GO:0070694	1.00000000002667	0.948909604824374	0	1	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MF
1719	GO:0009019	1.00000000002667	0.965510731381298	0	1	tRNA (guanine-N1-)-methyltransferase activity	MF
2536	GO:0019475	1.00000000002667	0.965510731381298	0	1	L-lysine catabolic process to acetate	BP
2914	GO:0043801	1.00000000002668	0.968650586901776	0	1	hexulose-6-phosphate synthase activity	MF
787	GO:0004801	1.00000000002685	0.934856944093846	0	2	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	MF
1439	GO:0008312	1.00000000002688	0.758064847742216	0	8	7S RNA binding	MF
969	GO:0005787	1.0000000000269	0.946596136315761	0	3	signal peptidase complex	CC
2679	GO:0030870	1.00000000002694	0.926752009628069	0	1	Mre11 complex	CC
442	GO:0004283	1.00000000002702	0.8647739202062	0	3	NA	NA
302	GO:0004019	1.00000000002704	0.926786307306854	0	1	adenylosuccinate synthase activity	MF
1084	GO:0006229	1.00000000002704	0.926786307306854	0	1	dUTP biosynthetic process	BP
1632	GO:0008829	1.00000000002704	0.926786307306854	0	1	dCTP deaminase activity	MF
422	GO:0004217	1.00000000002729	0.963639787880834	0	1	NA	NA
1423	GO:0008260	1.00000000002729	0.963639787880834	0	1	3-oxoacid CoA-transferase activity	MF
1289	GO:0006850	1.00000000002732	0.973056336601153	0	1	mitochondrial pyruvate transport	BP
623	GO:0004579	1.00000000002736	0.932347258598924	0	1	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	MF
2952	GO:0045329	1.00000000002739	0.753445445880727	0	9	carnitine biosynthetic process	BP
286	GO:0003997	1.00000000002751	0.893260491509513	0	2	acyl-CoA oxidase activity	MF
502	GO:0004371	1.00000000002751	0.957412058661437	0	1	glycerone kinase activity	MF
38	GO:0000159	1.00000000002754	0.787471023970627	0	9	protein phosphatase type 2A complex	CC
1534	GO:0008601	1.00000000002754	0.787471023970627	0	9	protein phosphatase type 2A regulator activity	MF
795	GO:0004811	1.00000000002756	0.983953379373164	0	1	NA	NA
3237	GO:0061015	1.00000000002756	0.983953379373164	0	1	snRNA import into nucleus	BP
440	GO:0004275	1.0000000000276	0.918290787312344	0	1	NA	NA
896	GO:0005375	1.0000000000276	0.895541288712704	0	3	copper ion transmembrane transporter activity	MF
2788	GO:0035434	1.0000000000276	0.895541288712704	0	3	copper ion transmembrane transport	BP
2019	GO:0015988	1.00000000002762	0.93949763133539	0	1	energy coupled proton transmembrane transport, against electrochemical gradient	BP
2235	GO:0016813	1.00000000002763	0.766740360375128	0	6	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	MF
693	GO:0004671	1.00000000002765	0.927839053703845	0	3	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	MF
1176	GO:0006481	1.00000000002765	0.927839053703845	0	3	C-terminal protein methylation	BP
1760	GO:0009152	1.00000000002785	0.668956580600254	0	7	purine ribonucleotide biosynthetic process	BP
3127	GO:0050178	1.00000000002808	0.984504582434398	0	1	phenylpyruvate tautomerase activity	MF
2341	GO:0018071	1.0000000000281	0.965127560596487	0	1	NAD(P)-cysteine ADP-ribosyltransferase activity	MF
2343	GO:0018121	1.0000000000281	0.965127560596487	0	1	NAD(P)-asparagine ADP-ribosyltransferase activity	MF
2344	GO:0018127	1.0000000000281	0.965127560596487	0	1	NAD(P)-serine ADP-ribosyltransferase activity	MF
1442	GO:0008320	1.00000000002817	0.989336555878669	0	1	protein transmembrane transporter activity	MF
55	GO:0000228	1.00000000002836	0.758389707456578	0	6	nuclear chromosome	CC
2376	GO:0018498	1.00000000002847	0.924509579316167	0	1	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase activity	MF
2377	GO:0018499	1.00000000002847	0.924509579316167	0	1	cis-2,3-dihydrodiol DDT dehydrogenase activity	MF
2378	GO:0018500	1.00000000002847	0.924509579316167	0	1	trans-9R,10R-dihydrodiolphenanthrene dehydrogenase activity	MF
2379	GO:0018501	1.00000000002847	0.924509579316167	0	1	cis-chlorobenzene dihydrodiol dehydrogenase activity	MF
2380	GO:0018502	1.00000000002847	0.924509579316167	0	1	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase activity	MF
2381	GO:0018503	1.00000000002847	0.924509579316167	0	1	trans-1,2-dihydrodiolphenanthrene dehydrogenase activity	MF
1815	GO:0009354	1.00000000002864	0.992695194549182	0	1	NA	NA
2786	GO:0035246	1.00000000002867	0.937574409366277	0	1	peptidyl-arginine N-methylation	BP
2673	GO:0030729	1.00000000002868	0.804522985134987	0	3	acetoacetate-CoA ligase activity	MF
3130	GO:0050218	1.00000000002868	0.804522985134987	0	3	propionate-CoA ligase activity	MF
2667	GO:0030612	1.00000000002868	0.942684903376511	0	2	arsenate reductase (thioredoxin) activity	MF
3020	GO:0046685	1.00000000002868	0.942684903376511	0	2	response to arsenic-containing substance	BP
512	GO:0004384	1.00000000002883	0.919960921491386	0	3	NA	NA
220	GO:0003896	1.00000000002884	0.733745509886201	0	8	DNA primase activity	MF
1582	GO:0008720	1.00000000002907	0.96114053313935	0	1	D-lactate dehydrogenase activity	MF
3139	GO:0050342	1.00000000002908	0.973824357009103	0	1	tocopherol O-methyltransferase activity	MF
611	GO:0004559	1.00000000002915	0.91116927300585	0	1	alpha-mannosidase activity	MF
1027	GO:0006013	1.00000000002915	0.91116927300585	0	1	mannose metabolic process	BP
434	GO:0004250	1.00000000002923	0.945671770436668	0	1	NA	NA
962	GO:0005773	1.00000000002923	0.945671770436668	0	1	vacuole	CC
596	GO:0004525	1.00000000002931	0.753293273603807	0	6	ribonuclease III activity	MF
1905	GO:0015057	1.00000000002936	0.978628177682279	0	1	thrombin receptor activity	MF
441	GO:0004281	1.0000000000295	0.984299537544124	0	1	NA	NA
1553	GO:0008664	1.00000000002953	0.970526264269778	0	1	2'-5'-RNA ligase activity	MF
2976	GO:0046027	1.00000000002955	0.94359801276959	0	1	phospholipid:diacylglycerol acyltransferase activity	MF
2641	GO:0030272	1.00000000002957	0.962341968754724	0	1	5-formyltetrahydrofolate cyclo-ligase activity	MF
1074	GO:0006188	1.00000000002958	0.955711446926923	0	1	IMP biosynthetic process	BP
12	GO:0000055	1.00000000002977	0.953983685952231	0	1	ribosomal large subunit export from nucleus	BP
2821	GO:0042273	1.00000000002977	0.953983685952231	0	1	ribosomal large subunit biogenesis	BP
1380	GO:0008119	1.00000000002984	0.962835184340065	0	3	thiopurine S-methyltransferase activity	MF
184	GO:0003849	1.00000000002987	0.740066251861067	0	8	3-deoxy-7-phosphoheptulonate synthase activity	MF
1357	GO:0007399	1.00000000003	0.945629596763905	0	1	nervous system development	BP
1731	GO:0009049	1.00000000003	0.945629596763905	0	1	NA	NA
2473	GO:0018991	1.00000000003	0.945629596763905	0	1	oviposition	BP
2841	GO:0042499	1.00000000003	0.945629596763905	0	1	NA	NA
2842	GO:0042500	1.00000000003	0.945629596763905	0	1	aspartic endopeptidase activity, intramembrane cleaving	MF
32	GO:0000150	1.0000000000301	0.831265665106321	0	6	recombinase activity	MF
868	GO:0005201	1.00000000003019	0.913727348995157	0	1	extracellular matrix structural constituent	MF
2312	GO:0017074	1.00000000003035	0.766172051903906	0	6	NA	NA
2516	GO:0019299	1.00000000003038	0.987024841542879	0	1	rhamnose metabolic process	BP
1854	GO:0009579	1.00000000003052	0.918392073576579	0	1	thylakoid	CC
2092	GO:0016404	1.00000000003065	0.97493989898149	0	1	15-hydroxyprostaglandin dehydrogenase (NAD+) activity	MF
3225	GO:0052547	1.00000000003079	0.880395749284915	0	3	regulation of peptidase activity	BP
2031	GO:0016041	1.00000000003089	0.911587153938089	0	1	glutamate synthase (ferredoxin) activity	MF
2371	GO:0018493	1.00000000003089	0.911587153938089	0	1	formylmethanofuran dehydrogenase activity	MF
1134	GO:0006405	1.0000000000309	0.872191308644171	0	3	RNA export from nucleus	BP
2950	GO:0045285	1.00000000003109	0.93155382869478	0	5	NA	NA
1476	GO:0008430	1.00000000003123	0.960540494956162	0	3	selenium binding	MF
2219	GO:0016780	1.00000000003128	0.897676363875987	0	8	phosphotransferase activity, for other substituted phosphate groups	MF
861	GO:0005164	1.00000000003133	0.967798906901108	0	1	tumor necrosis factor receptor binding	MF
1164	GO:0006452	1.00000000003133	0.967798906901108	0	1	translational frameshifting	BP
2293	GO:0017001	1.00000000003133	0.967798906901108	0	1	antibiotic catabolic process	BP
2969	GO:0045901	1.00000000003133	0.967798906901108	0	1	positive regulation of translational elongation	BP
2970	GO:0045905	1.00000000003133	0.967798906901108	0	1	positive regulation of translational termination	BP
2818	GO:0042255	1.00000000003144	0.990482280821121	0	1	ribosome assembly	BP
978	GO:0005838	1.00000000003146	0.94211181128214	0	1	proteasome regulatory particle	CC
1226	GO:0006591	1.00000000003146	0.94211181128214	0	1	ornithine metabolic process	BP
2310	GO:0017069	1.00000000003154	0.990265297409509	0	1	snRNA binding	MF
2135	GO:0016485	1.0000000000318	0.714431884952521	0	8	protein processing	BP
1778	GO:0009239	1.00000000003227	0.986324707813806	0	1	enterobactin biosynthetic process	BP
248	GO:0003940	1.00000000003234	0.963543688050353	0	1	L-iduronidase activity	MF
3105	GO:0048045	1.00000000003234	0.963543688050353	0	1	trans-pentaprenyltranstransferase activity	MF
2184	GO:0016707	1.00000000003239	0.981537370090757	0	1	gibberellin 3-beta-dioxygenase activity	MF
104	GO:0001104	1.00000000003247	0.90429523794262	0	6	RNA polymerase II transcription cofactor activity	MF
2151	GO:0016592	1.00000000003247	0.90429523794262	0	6	mediator complex	CC
1736	GO:0009059	1.00000000003251	0.964168140077525	0	1	macromolecule biosynthetic process	BP
3092	GO:0047793	1.00000000003254	0.957649526037684	0	1	cycloeucalenol cycloisomerase activity	MF
432	GO:0004245	1.00000000003257	0.924955750305926	0	1	NA	NA
1207	GO:0006545	1.00000000003259	0.944833611268618	0	1	glycine biosynthetic process	BP
2711	GO:0031460	1.00000000003273	0.972829088125622	0	1	glycine betaine transport	BP
2049	GO:0016166	1.00000000003281	0.987784428648206	0	1	phytoene dehydrogenase activity	MF
2345	GO:0018129	1.00000000003281	0.987784428648206	0	1	peptidyl-oxazoline dehydrogenase activity	MF
2346	GO:0018136	1.00000000003281	0.987784428648206	0	1	peptidyl-thiazoline dehydrogenase activity	MF
2372	GO:0018494	1.00000000003281	0.987784428648206	0	1	carvone reductase activity	MF
2373	GO:0018495	1.00000000003281	0.987784428648206	0	1	2-hydroxycyclohexane-1-carboxyl-CoA dehydrogenase activity	MF
2374	GO:0018496	1.00000000003281	0.987784428648206	0	1	2,6-dihydroxycyclohexane-1-carboxyl-CoA dehydrogenase activity	MF
2375	GO:0018497	1.00000000003281	0.987784428648206	0	1	1-chloro-2,2-bis(4-chlorophenyl)ethane dehydrogenase activity	MF
2493	GO:0019150	1.00000000003302	0.949529333441129	0	1	D-ribulokinase activity	MF
1190	GO:0006518	1.00000000003312	0.9412100576122	0	1	peptide metabolic process	BP
2188	GO:0016715	1.00000000003312	0.9412100576122	0	1	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	MF
1914	GO:0015085	1.00000000003319	0.918805507981122	0	1	calcium ion transmembrane transporter activity	MF
2912	GO:0043715	1.00000000003326	0.932403800110006	0	1	2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	MF
3113	GO:0048478	1.00000000003359	0.982030466863503	0	1	replication fork protection	BP
3034	GO:0046907	1.00000000003369	0.973237698932707	0	1	intracellular transport	BP
1692	GO:0008949	1.00000000003375	0.99253397419069	0	1	oxalyl-CoA decarboxylase activity	MF
2755	GO:0033611	1.00000000003375	0.99253397419069	0	1	oxalate catabolic process	BP
2838	GO:0042410	1.00000000003377	0.991271716907068	0	1	6-carboxyhexanoate-CoA ligase activity	MF
3213	GO:0051604	1.00000000003425	0.86906218693334	0	8	protein maturation	BP
1879	GO:0010024	1.0000000000343	0.985272377054131	0	1	phytochromobilin biosynthetic process	BP
2166	GO:0016636	1.0000000000343	0.985272377054131	0	1	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor	MF
3156	GO:0050618	1.0000000000343	0.985272377054131	0	1	phycoerythrobilin:ferredoxin oxidoreductase activity	MF
3163	GO:0050709	1.00000000003432	0.977029473387013	0	1	negative regulation of protein secretion	BP
208	GO:0003882	1.00000000003433	0.969779092647322	0	1	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	MF
2549	GO:0019594	1.00000000003444	0.919235095006279	0	1	mannitol metabolic process	BP
175	GO:0003837	1.00000000003451	0.958125257926036	0	1	beta-ureidopropionase activity	MF
1835	GO:0009442	1.00000000003451	0.958125257926036	0	1	allantoin assimilation pathway	BP
3086	GO:0047652	1.00000000003451	0.958125257926036	0	1	allantoate deiminase activity	MF
2713	GO:0031491	1.00000000003456	0.620671776153235	0	7	nucleosome binding	MF
2881	GO:0043044	1.00000000003456	0.620671776153235	0	7	ATP-dependent chromatin remodeling	BP
3071	GO:0047400	1.0000000000346	0.9452512842287	0	1	phosphonoacetate hydrolase activity	MF
268	GO:0003975	1.00000000003465	0.971129932154926	0	1	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	MF
2655	GO:0030429	1.0000000000347	0.931442004876555	0	1	kynureninase activity	MF
2508	GO:0019229	1.00000000003473	0.962438117932772	0	1	regulation of vasoconstriction	BP
802	GO:0004818	1.00000000003475	0.6583071803801	0	6	glutamate-tRNA ligase activity	MF
1147	GO:0006424	1.00000000003475	0.6583071803801	0	6	glutamyl-tRNA aminoacylation	BP
3093	GO:0047837	1.00000000003526	0.969497794414941	0	1	D-xylose 1-dehydrogenase (NADP+) activity	MF
395	GO:0004161	1.00000000003568	0.944584380371604	0	1	dimethylallyltranstransferase activity	MF
